payment_id,customer_id,amount,payment_method,bank,failure_reason,previous_success_count,previous_failure_count,retry_attempted,retry_delay_minutes,recovered,recovery_time_minutes,treatment_group
P04245,C02750,647.53,card,ICICI,limit_exceeded,6,1,0,0,1,43.0,0
P04246,C00869,685.28,wallet,HDFC,timeout,2,2,0,0,1,199.0,0
P04247,C02585,521.67,card,ICICI,bank_declined,5,9,1,30,0,,1
P04248,C01136,355.56,card,Other,bank_declined,4,4,0,0,1,41.0,0
P04249,C01435,452.33,netbanking,Other,network_error,7,0,1,60,1,67.0,1
P04250,C00206,357.04,upi,HDFC,insufficient_funds,4,4,1,120,1,19.0,1
P04251,C00496,541.68,upi,HDFC,network_error,2,2,1,30,0,,1
P04252,C01910,592.24,upi,SBI,network_error,6,2,1,10,1,152.0,1
P04253,C02552,415.44,netbanking,Axis,bank_declined,4,2,0,0,0,,0
P04254,C01046,273.23,upi,ICICI,network_error,5,0,1,10,1,113.0,1
P04255,C00213,1182.89,upi,HDFC,insufficient_funds,3,1,1,60,0,,1
P04256,C00310,607.05,card,Axis,limit_exceeded,5,2,1,60,1,79.0,1
P04257,C02709,813.66,netbanking,HDFC,insufficient_funds,4,3,1,60,1,230.0,1
P04258,C01992,293.11,card,HDFC,bank_declined,5,0,0,0,1,153.0,0
P04259,C02801,462.72,upi,SBI,limit_exceeded,6,2,1,120,0,,1
P04260,C00272,288.84,upi,Other,bank_declined,3,2,1,120,1,172.0,1
P04261,C01823,1326.18,upi,Axis,limit_exceeded,3,1,0,0,0,,0
P04262,C02986,230.95,upi,SBI,insufficient_funds,3,1,0,0,1,81.0,0
P04263,C02080,243.3,upi,Other,insufficient_funds,4,2,0,0,0,,0
P04264,C00443,516.75,netbanking,HDFC,insufficient_funds,3,1,1,120,0,,1
P04265,C02210,217.68,upi,SBI,limit_exceeded,6,3,1,10,0,,1
P04266,C02815,1324.4,upi,Other,insufficient_funds,3,2,1,60,0,,1
P04267,C00254,183.66,upi,Other,network_error,8,0,1,60,0,,1
P04268,C00521,417.23,upi,SBI,bank_declined,8,1,0,0,0,,0
P04269,C00977,367.97,wallet,ICICI,limit_exceeded,5,0,1,30,0,,1
P04270,C00010,608.2,upi,SBI,bank_declined,6,4,0,0,1,91.0,0
P04271,C02774,281.02,upi,HDFC,insufficient_funds,3,3,0,0,0,,0
P04272,C02553,590.1,netbanking,ICICI,timeout,5,3,0,0,0,,0
P04273,C02833,269.7,upi,SBI,network_error,5,1,1,10,1,214.0,1
P04274,C01584,243.1,upi,Other,bank_declined,3,4,1,10,0,,1
P04275,C02484,420.64,upi,Axis,bank_declined,4,1,0,0,1,156.0,0
P04276,C01135,457.99,card,SBI,limit_exceeded,3,4,0,0,0,,0
P04277,C00153,404.85,netbanking,Other,insufficient_funds,3,5,1,120,1,27.0,1
P04278,C01659,375.64,card,SBI,insufficient_funds,4,1,1,30,0,,1
P04279,C02965,1280.7,netbanking,HDFC,insufficient_funds,8,0,1,60,1,156.0,1
P04280,C02917,608.62,netbanking,HDFC,insufficient_funds,3,1,1,120,0,,1
P04281,C02801,584.6,upi,Other,limit_exceeded,6,1,0,0,0,,0
P04282,C01857,1044.99,card,Other,timeout,1,2,0,0,0,,0
P04283,C01215,190.16,upi,ICICI,insufficient_funds,5,2,0,0,1,140.0,0
P04284,C01753,2111.42,netbanking,HDFC,timeout,7,2,1,120,0,,1
P04285,C02611,152.11,card,Axis,network_error,5,2,1,10,1,219.0,1
P04286,C01105,1166.77,upi,HDFC,bank_declined,8,1,0,0,1,185.0,0
P04287,C02537,152.05,card,HDFC,insufficient_funds,2,1,1,60,1,57.0,1
P04288,C00895,471.0,netbanking,Axis,network_error,1,2,1,10,0,,1
P04289,C01112,319.66,upi,HDFC,timeout,6,3,1,60,0,,1
P04290,C00104,1435.26,upi,SBI,bank_declined,4,1,1,30,1,191.0,1
P04291,C01915,845.32,upi,SBI,bank_declined,4,5,1,30,0,,1
P04292,C01007,403.0,card,HDFC,timeout,7,1,0,0,1,132.0,0
P04293,C00407,714.91,card,HDFC,insufficient_funds,7,1,0,0,1,181.0,0
P04294,C01402,600.21,upi,Axis,insufficient_funds,0,4,0,0,0,,0
P04295,C00167,805.3,wallet,HDFC,network_error,1,5,0,0,0,,0
P04296,C00509,429.37,card,Other,network_error,2,2,1,120,0,,1
P04297,C01662,303.1,upi,SBI,limit_exceeded,1,0,1,10,1,190.0,1
P04298,C02361,107.78,card,HDFC,bank_declined,1,2,1,30,1,159.0,1
P04299,C00763,387.16,upi,Other,insufficient_funds,2,3,0,0,0,,0
P04300,C00681,541.36,upi,HDFC,bank_declined,4,2,1,120,1,146.0,1
P04301,C02525,244.57,upi,ICICI,bank_declined,7,1,0,0,1,223.0,0
P04302,C02121,467.35,upi,Other,limit_exceeded,4,0,0,0,1,41.0,0
P04303,C01165,1074.76,netbanking,SBI,limit_exceeded,1,4,0,0,0,,0
P04304,C00582,524.5,card,SBI,bank_declined,3,2,1,120,1,132.0,1
P04305,C00262,293.83,netbanking,ICICI,bank_declined,5,1,1,60,1,118.0,1
P04306,C01364,940.33,upi,Other,bank_declined,1,3,0,0,1,212.0,0
P04307,C01332,574.48,card,Other,timeout,7,3,1,10,0,,1
P04308,C02293,563.02,card,Axis,network_error,0,5,1,10,1,123.0,1
P04309,C01539,364.99,netbanking,HDFC,bank_declined,4,3,1,120,0,,1
P04310,C00561,203.96,upi,Other,timeout,4,3,1,60,1,51.0,1
P04311,C01100,584.26,netbanking,Axis,limit_exceeded,5,6,0,0,1,201.0,0
P04312,C01904,637.36,card,ICICI,timeout,6,0,0,0,0,,0
P04313,C00175,298.3,upi,ICICI,insufficient_funds,5,1,0,0,0,,0
P04314,C02157,549.57,wallet,ICICI,timeout,4,0,0,0,0,,0
P04315,C02231,947.99,wallet,Axis,limit_exceeded,6,6,0,0,1,89.0,0
P04316,C00192,241.92,netbanking,SBI,network_error,6,1,0,0,0,,0
P04317,C00065,662.2,netbanking,ICICI,insufficient_funds,3,4,1,120,1,116.0,1
P04318,C01498,459.42,upi,Axis,insufficient_funds,3,3,1,60,1,182.0,1
P04319,C01568,964.79,upi,Axis,bank_declined,3,4,1,30,0,,1
P04320,C02912,1047.38,upi,HDFC,bank_declined,4,3,0,0,0,,0
P04321,C01152,514.48,wallet,ICICI,limit_exceeded,6,0,1,120,0,,1
P04322,C01938,491.87,netbanking,SBI,network_error,3,2,0,0,1,183.0,0
P04323,C00369,421.32,upi,Axis,bank_declined,5,1,0,0,0,,0
P04324,C00851,234.9,card,SBI,network_error,4,0,0,0,1,234.0,0
P04325,C00043,649.15,wallet,SBI,insufficient_funds,1,1,0,0,0,,0
P04326,C01908,514.29,upi,ICICI,insufficient_funds,5,2,1,30,1,154.0,1
P04327,C02536,290.38,wallet,ICICI,timeout,2,2,1,120,1,190.0,1
P04328,C00078,124.4,netbanking,HDFC,bank_declined,5,0,0,0,0,,0
P04329,C02874,724.46,card,SBI,insufficient_funds,6,1,1,30,0,,1
P04330,C01825,384.04,upi,SBI,bank_declined,5,1,1,120,0,,1
P04331,C01294,795.5,netbanking,Axis,network_error,4,3,0,0,1,210.0,0
P04332,C00674,189.71,card,Axis,timeout,3,2,1,30,1,209.0,1
P04333,C00701,518.12,netbanking,Axis,bank_declined,3,2,1,10,0,,1
P04334,C00759,481.92,upi,SBI,bank_declined,8,3,1,30,1,7.0,1
P04335,C01924,425.45,card,HDFC,network_error,2,2,0,0,0,,0
P04336,C02776,1489.68,upi,Other,insufficient_funds,3,1,0,0,1,238.0,0
P04337,C02973,551.5,card,Axis,insufficient_funds,1,1,0,0,1,61.0,0
P04338,C00902,146.7,card,Other,bank_declined,5,2,0,0,1,211.0,0
P04339,C02937,372.22,netbanking,HDFC,bank_declined,6,2,0,0,0,,0
P04340,C00993,159.27,netbanking,SBI,bank_declined,3,1,0,0,0,,0
P04341,C01192,1327.09,card,Other,network_error,8,0,0,0,0,,0
P04342,C02387,585.46,card,ICICI,network_error,3,1,0,0,1,29.0,0
P04343,C02241,440.54,card,SBI,timeout,5,4,0,0,0,,0
P04344,C01477,183.56,wallet,ICICI,network_error,4,4,0,0,0,,0
P04345,C02331,556.11,upi,HDFC,bank_declined,2,3,0,0,0,,0
P04346,C00390,1026.88,card,Other,insufficient_funds,3,2,0,0,0,,0
P04347,C01000,745.51,upi,Other,network_error,4,0,1,30,0,,1
P04348,C00525,725.26,wallet,HDFC,insufficient_funds,3,3,0,0,0,,0
P04349,C01856,1344.73,netbanking,HDFC,bank_declined,4,3,0,0,0,,0
P04350,C01507,1436.38,upi,SBI,timeout,1,2,1,120,0,,1
P04351,C00659,531.5,netbanking,HDFC,insufficient_funds,2,2,1,120,0,,1
P04352,C02764,743.95,netbanking,Axis,network_error,5,2,0,0,0,,0
P04353,C00891,1635.25,card,ICICI,insufficient_funds,4,4,0,0,0,,0
P04354,C01482,243.96,wallet,HDFC,bank_declined,4,1,0,0,0,,0
P04355,C00452,688.56,netbanking,Axis,limit_exceeded,2,1,1,10,0,,1
P04356,C02476,240.94,upi,Other,limit_exceeded,3,2,1,10,1,65.0,1
P04357,C01538,379.33,upi,HDFC,limit_exceeded,4,0,1,30,1,125.0,1
P04358,C00883,1257.22,card,ICICI,network_error,4,4,1,30,0,,1
P04359,C00313,272.96,netbanking,ICICI,bank_declined,2,2,0,0,0,,0
P04360,C00840,1057.13,upi,SBI,bank_declined,10,3,0,0,0,,0
P04361,C02567,322.11,upi,Other,insufficient_funds,3,1,0,0,0,,0
P04362,C00375,1063.75,card,Other,insufficient_funds,2,2,0,0,0,,0
P04363,C00451,1372.43,card,ICICI,insufficient_funds,2,3,0,0,1,214.0,0
P04364,C00595,261.25,wallet,Axis,bank_declined,3,3,0,0,0,,0
P04365,C01234,770.13,upi,ICICI,insufficient_funds,8,0,1,30,0,,1
P04366,C00500,1071.34,netbanking,HDFC,limit_exceeded,3,3,0,0,1,225.0,0
P04367,C00464,364.0,netbanking,SBI,network_error,7,2,1,60,1,76.0,1
P04368,C00113,733.69,wallet,HDFC,insufficient_funds,3,2,0,0,0,,0
P04369,C01036,213.41,wallet,Other,bank_declined,2,1,0,0,1,232.0,0
P04370,C02379,2284.79,upi,HDFC,bank_declined,5,2,1,120,0,,1
P04371,C01925,292.52,wallet,Other,timeout,10,3,0,0,1,203.0,0
P04372,C00140,402.64,upi,SBI,insufficient_funds,1,0,1,120,1,90.0,1
P04373,C01425,448.93,upi,Other,bank_declined,2,3,1,10,0,,1
P04374,C02950,521.75,netbanking,SBI,timeout,0,0,1,120,1,129.0,1
P04375,C00517,674.21,wallet,Axis,bank_declined,4,2,1,120,1,83.0,1
P04376,C02617,666.55,upi,Axis,bank_declined,2,3,1,60,0,,1
P04377,C01948,226.56,upi,SBI,bank_declined,7,2,0,0,0,,0
P04378,C02894,205.58,netbanking,ICICI,timeout,4,3,0,0,0,,0
P04379,C02166,1617.81,upi,SBI,insufficient_funds,1,0,1,10,1,123.0,1
P04380,C00888,1108.16,upi,Other,limit_exceeded,6,5,1,60,0,,1
P04381,C01342,198.02,netbanking,Axis,insufficient_funds,3,3,1,120,1,156.0,1
P04382,C00050,650.18,netbanking,Axis,bank_declined,4,0,1,60,1,124.0,1
P04383,C00019,870.28,card,SBI,bank_declined,3,1,0,0,1,6.0,0
P04384,C00726,2088.85,upi,ICICI,bank_declined,5,1,1,10,1,177.0,1
P04385,C02245,353.4,card,SBI,insufficient_funds,4,2,1,60,0,,1
P04386,C01474,1007.38,netbanking,Other,network_error,4,1,1,120,1,106.0,1
P04387,C02607,819.49,card,Other,bank_declined,4,0,0,0,0,,0
P04388,C00452,304.33,netbanking,HDFC,network_error,4,1,0,0,0,,0
P04389,C02337,387.16,upi,ICICI,network_error,7,4,0,0,1,31.0,0
P04390,C01165,291.22,card,Axis,insufficient_funds,4,4,1,60,0,,1
P04391,C01108,634.25,netbanking,Other,limit_exceeded,3,1,0,0,1,135.0,0
P04392,C02439,167.04,card,Other,timeout,6,4,1,30,0,,1
P04393,C00215,423.02,upi,ICICI,timeout,4,1,0,0,1,180.0,0
P04394,C01550,383.66,upi,SBI,network_error,3,3,0,0,0,,0
P04395,C02263,117.86,upi,HDFC,timeout,4,2,1,60,1,108.0,1
P04396,C00128,611.52,card,Other,network_error,3,3,1,10,0,,1
P04397,C01846,791.7,upi,HDFC,bank_declined,5,1,1,10,0,,1
P04398,C00760,178.66,card,Axis,timeout,4,0,0,0,0,,0
P04399,C02452,493.67,netbanking,HDFC,network_error,5,0,0,0,0,,0
P04400,C01816,188.06,card,Other,insufficient_funds,5,1,1,60,1,18.0,1
P04401,C02386,536.74,upi,SBI,limit_exceeded,9,1,1,120,1,79.0,1
P04402,C02879,1117.04,upi,Other,bank_declined,8,0,1,120,0,,1
P04403,C02762,345.36,wallet,Axis,network_error,6,1,1,120,1,224.0,1
P04404,C00361,401.11,card,HDFC,bank_declined,7,1,0,0,1,21.0,0
P04405,C00569,2163.75,wallet,SBI,insufficient_funds,1,3,1,30,1,34.0,1
P04406,C01416,292.52,card,SBI,timeout,4,0,0,0,1,18.0,0
P04407,C02266,255.98,netbanking,HDFC,network_error,3,2,1,60,0,,1
P04408,C01598,490.94,card,HDFC,timeout,5,1,0,0,1,13.0,0
P04409,C01693,2674.65,wallet,HDFC,bank_declined,3,3,0,0,1,238.0,0
P04410,C00202,588.38,netbanking,Axis,timeout,4,1,1,120,0,,1
P04411,C02065,310.9,card,SBI,timeout,4,2,0,0,0,,0
P04412,C02370,747.76,card,Other,bank_declined,6,1,1,10,0,,1
P04413,C00518,830.08,upi,Axis,insufficient_funds,2,1,1,30,1,145.0,1
P04414,C01349,753.48,upi,HDFC,limit_exceeded,4,0,0,0,1,7.0,0
P04415,C01436,852.26,upi,HDFC,insufficient_funds,7,1,0,0,0,,0
P04416,C01342,948.8,upi,Other,limit_exceeded,1,0,0,0,0,,0
P04417,C00681,450.34,netbanking,Other,network_error,5,3,0,0,1,211.0,0
P04418,C01989,450.34,card,Other,network_error,2,3,1,60,1,104.0,1
P04419,C01492,887.78,card,ICICI,insufficient_funds,3,0,1,30,1,121.0,1
P04420,C00425,89.03,card,Axis,bank_declined,2,2,1,10,1,224.0,1
P04421,C01969,80.26,card,ICICI,bank_declined,6,5,1,120,0,,1
P04422,C01713,324.3,upi,Other,insufficient_funds,5,1,0,0,0,,0
P04423,C02435,387.53,upi,SBI,timeout,2,2,1,120,1,111.0,1
P04424,C00778,801.11,netbanking,Axis,insufficient_funds,10,0,1,120,1,173.0,1
P04425,C02146,352.07,card,ICICI,network_error,3,1,0,0,0,,0
P04426,C01827,1119.26,upi,HDFC,network_error,5,1,0,0,0,,0
P04427,C00208,545.05,card,Axis,limit_exceeded,0,1,1,120,0,,1
P04428,C01538,285.41,wallet,SBI,limit_exceeded,6,2,0,0,0,,0
P04429,C01660,1193.16,upi,SBI,bank_declined,5,2,1,10,0,,1
P04430,C02634,598.33,upi,Other,timeout,3,1,1,30,1,13.0,1
P04431,C02214,198.56,upi,Other,timeout,5,3,0,0,0,,0
P04432,C00022,841.63,card,HDFC,insufficient_funds,4,1,1,60,0,,1
P04433,C00154,841.06,card,SBI,limit_exceeded,2,1,1,60,0,,1
P04434,C01963,201.56,upi,Other,network_error,7,0,0,0,1,89.0,0
P04435,C00219,531.16,wallet,ICICI,network_error,1,3,1,30,0,,1
P04436,C00669,752.45,card,Other,timeout,7,2,0,0,0,,0
P04437,C01519,153.62,upi,HDFC,insufficient_funds,1,1,0,0,1,121.0,0
P04438,C02278,1031.59,upi,HDFC,insufficient_funds,5,2,1,120,0,,1
P04439,C02068,304.32,upi,ICICI,insufficient_funds,2,2,0,0,0,,0
P04440,C02601,268.91,upi,Axis,timeout,3,1,0,0,0,,0
P04441,C00950,403.89,card,SBI,network_error,7,4,0,0,0,,0
P04442,C02196,803.89,upi,HDFC,bank_declined,4,1,0,0,1,88.0,0
P04443,C00403,990.29,card,SBI,insufficient_funds,3,3,0,0,1,95.0,0
P04444,C00596,1580.63,upi,ICICI,timeout,5,3,1,60,0,,1
P04445,C02415,263.67,card,ICICI,bank_declined,6,5,0,0,0,,0
P04446,C01438,637.03,card,Axis,network_error,5,0,1,60,1,180.0,1
P04447,C02850,794.22,card,HDFC,insufficient_funds,5,1,0,0,0,,0
P04448,C02966,691.82,netbanking,ICICI,bank_declined,6,2,0,0,1,177.0,0
P04449,C01158,248.22,card,Other,insufficient_funds,3,3,1,10,0,,1
P04450,C01743,589.72,card,SBI,timeout,6,1,1,60,1,76.0,1
P04451,C01307,617.11,card,SBI,insufficient_funds,5,2,1,30,1,230.0,1
P04452,C00073,317.44,card,Other,insufficient_funds,5,1,1,60,0,,1
P04453,C00481,691.15,upi,SBI,limit_exceeded,3,0,1,30,1,207.0,1
P04454,C00560,570.23,netbanking,Other,insufficient_funds,3,0,0,0,0,,0
P04455,C00745,191.17,wallet,SBI,insufficient_funds,4,2,0,0,1,92.0,0
P04456,C01467,767.68,wallet,ICICI,insufficient_funds,1,2,0,0,1,38.0,0
P04457,C00100,533.84,card,Axis,timeout,6,0,1,30,1,55.0,1
P04458,C01083,131.14,card,HDFC,timeout,7,0,1,60,1,153.0,1
P04459,C02556,399.45,upi,HDFC,limit_exceeded,3,1,1,10,0,,1
P04460,C02306,537.3,netbanking,HDFC,network_error,3,1,1,60,0,,1
P04461,C00413,297.84,upi,HDFC,insufficient_funds,1,2,0,0,1,119.0,0
P04462,C01089,613.21,upi,HDFC,insufficient_funds,1,1,0,0,1,149.0,0
P04463,C02643,402.88,upi,Other,timeout,4,2,0,0,0,,0
P04464,C01178,1010.08,card,ICICI,limit_exceeded,4,3,0,0,0,,0
P04465,C02009,595.72,upi,Axis,limit_exceeded,5,1,0,0,1,96.0,0
P04466,C02314,1868.1,card,HDFC,timeout,5,3,1,120,0,,1
P04467,C00821,179.59,upi,SBI,timeout,4,3,0,0,0,,0
P04468,C00662,616.4,upi,SBI,network_error,2,1,1,10,1,7.0,1
P04469,C02995,498.55,upi,Axis,timeout,11,5,1,10,1,163.0,1
P04470,C00560,661.44,card,HDFC,insufficient_funds,4,4,1,60,0,,1
P04471,C02965,1231.53,netbanking,HDFC,bank_declined,3,3,0,0,1,132.0,0
P04472,C02939,180.74,netbanking,ICICI,bank_declined,1,2,1,30,0,,1
P04473,C01272,754.12,netbanking,SBI,network_error,2,4,1,30,1,91.0,1
P04474,C01814,623.83,upi,SBI,bank_declined,7,1,1,30,0,,1
P04475,C02916,260.65,card,Other,bank_declined,7,2,1,120,0,,1
P04476,C00610,1132.43,card,SBI,network_error,4,0,0,0,1,96.0,0
P04477,C02462,514.12,upi,HDFC,bank_declined,3,1,0,0,0,,0
P04478,C00025,292.96,card,HDFC,insufficient_funds,4,3,1,10,0,,1
P04479,C02029,665.18,card,SBI,limit_exceeded,5,2,1,30,1,143.0,1
P04480,C00284,962.07,upi,Other,limit_exceeded,4,4,0,0,0,,0
P04481,C01473,615.41,upi,Axis,insufficient_funds,8,2,0,0,0,,0
P04482,C02929,365.37,card,SBI,network_error,5,1,0,0,1,161.0,0
P04483,C00301,282.61,wallet,Axis,timeout,1,0,1,60,0,,1
P04484,C01092,278.78,netbanking,SBI,network_error,6,2,0,0,1,204.0,0
P04485,C01031,859.55,card,Axis,bank_declined,6,2,0,0,0,,0
P04486,C00817,953.6,card,HDFC,timeout,3,1,0,0,0,,0
P04487,C00083,413.19,card,HDFC,network_error,4,3,0,0,1,10.0,0
P04488,C01921,2526.14,card,Axis,insufficient_funds,3,2,1,120,1,207.0,1
P04489,C02094,417.05,card,ICICI,network_error,5,3,1,60,1,179.0,1
P04490,C00618,467.58,netbanking,HDFC,bank_declined,6,1,0,0,1,155.0,0
P04491,C02976,373.56,netbanking,Other,network_error,3,3,0,0,0,,0
P04492,C02310,453.91,card,Other,timeout,7,3,1,10,0,,1
P04493,C00176,479.61,upi,Axis,bank_declined,5,2,1,30,0,,1
P04494,C01190,739.79,wallet,ICICI,bank_declined,3,0,1,30,0,,1
P04495,C02705,430.03,upi,Other,timeout,2,3,0,0,0,,0
P04496,C00842,753.35,wallet,HDFC,network_error,8,2,0,0,0,,0
P04497,C00370,161.12,upi,SBI,insufficient_funds,6,1,1,30,1,142.0,1
P04498,C01819,318.36,upi,SBI,network_error,1,1,1,10,0,,1
P04499,C02102,393.77,upi,HDFC,network_error,4,1,1,60,1,154.0,1
P04500,C00690,412.21,wallet,ICICI,bank_declined,8,3,1,30,0,,1
P04501,C01780,136.54,upi,Axis,network_error,5,4,0,0,0,,0
P04502,C01365,921.95,wallet,HDFC,bank_declined,4,0,1,60,0,,1
P04503,C01433,176.23,upi,SBI,limit_exceeded,5,0,1,30,1,184.0,1
P04504,C00367,316.66,card,Axis,insufficient_funds,3,2,0,0,0,,0
P04505,C00644,483.17,card,ICICI,bank_declined,3,3,1,10,0,,1
P04506,C02427,2057.93,card,Other,timeout,6,2,0,0,0,,0
P04507,C00073,474.81,card,SBI,insufficient_funds,5,2,1,10,1,121.0,1
P04508,C02963,674.44,upi,ICICI,limit_exceeded,1,2,1,10,1,130.0,1
P04509,C01272,174.37,upi,HDFC,network_error,4,1,0,0,1,97.0,0
P04510,C00860,274.65,netbanking,ICICI,timeout,4,1,1,60,1,238.0,1
P04511,C00043,302.77,netbanking,ICICI,network_error,3,0,0,0,0,,0
P04512,C02425,339.15,wallet,Axis,timeout,5,0,0,0,1,56.0,0
P04513,C01065,1004.07,card,SBI,bank_declined,5,2,0,0,0,,0
P04514,C02218,335.61,card,SBI,network_error,5,3,0,0,1,219.0,0
P04515,C02260,754.41,upi,ICICI,network_error,1,1,0,0,1,8.0,0
P04516,C01517,287.31,card,HDFC,limit_exceeded,4,1,0,0,0,,0
P04517,C02087,405.18,card,ICICI,insufficient_funds,6,7,0,0,0,,0
P04518,C00369,91.9,upi,HDFC,insufficient_funds,5,1,0,0,0,,0
P04519,C02805,468.89,netbanking,Axis,network_error,5,2,0,0,1,55.0,0
P04520,C00151,488.01,netbanking,SBI,bank_declined,5,1,0,0,1,133.0,0
P04521,C01135,430.17,wallet,SBI,network_error,4,2,1,120,1,184.0,1
P04522,C01504,1950.39,upi,SBI,insufficient_funds,4,1,1,120,0,,1
P04523,C01460,470.76,wallet,SBI,network_error,2,2,1,120,0,,1
P04524,C01071,73.28,card,Axis,bank_declined,2,5,0,0,0,,0
P04525,C01024,209.84,netbanking,ICICI,insufficient_funds,3,2,1,120,0,,1
P04526,C01599,478.11,card,SBI,limit_exceeded,2,3,0,0,1,112.0,0
P04527,C02785,466.06,wallet,Other,timeout,3,0,1,10,0,,1
P04528,C02041,278.93,card,HDFC,timeout,8,2,1,60,0,,1
P04529,C01390,241.08,netbanking,HDFC,network_error,3,2,0,0,0,,0
P04530,C00069,1299.81,upi,SBI,insufficient_funds,5,7,1,120,0,,1
P04531,C02347,985.2,upi,HDFC,network_error,3,0,1,10,0,,1
P04532,C00944,1083.14,card,HDFC,timeout,6,5,1,30,0,,1
P04533,C00802,317.43,netbanking,Axis,insufficient_funds,2,1,0,0,1,210.0,0
P04534,C02344,804.43,card,HDFC,network_error,9,3,1,120,0,,1
P04535,C02251,81.69,upi,Axis,limit_exceeded,2,2,1,120,1,122.0,1
P04536,C00061,368.39,card,HDFC,timeout,4,4,0,0,0,,0
P04537,C00946,334.96,upi,Axis,network_error,3,1,0,0,0,,0
P04538,C01338,413.26,card,HDFC,bank_declined,5,2,0,0,1,49.0,0
P04539,C01185,534.19,upi,Other,network_error,9,0,1,10,1,142.0,1
P04540,C00331,437.1,wallet,ICICI,timeout,2,1,1,60,1,61.0,1
P04541,C01552,223.79,wallet,Axis,network_error,8,3,0,0,0,,0
P04542,C00338,292.64,card,Other,timeout,5,6,0,0,0,,0
P04543,C01630,708.22,card,ICICI,bank_declined,5,5,1,10,0,,1
P04544,C01328,631.57,card,ICICI,network_error,2,1,1,120,0,,1
P04545,C01527,1502.61,netbanking,Other,network_error,4,4,1,10,0,,1
P04546,C01674,613.19,card,SBI,insufficient_funds,2,4,1,60,0,,1
P04547,C01362,1396.33,card,SBI,insufficient_funds,3,1,1,120,0,,1
P04548,C01574,178.87,card,Axis,bank_declined,5,3,1,10,1,196.0,1
P04549,C02687,745.08,netbanking,SBI,insufficient_funds,8,5,1,10,0,,1
P04550,C00275,837.38,wallet,Axis,insufficient_funds,3,1,0,0,0,,0
P04551,C01188,691.88,netbanking,Other,network_error,3,0,1,120,0,,1
P04552,C02367,212.63,netbanking,SBI,network_error,5,3,1,30,1,208.0,1
P04553,C02637,615.36,upi,SBI,insufficient_funds,3,2,0,0,0,,0
P04554,C02552,382.7,upi,HDFC,limit_exceeded,4,1,1,120,1,61.0,1
P04555,C02435,738.72,netbanking,HDFC,bank_declined,3,2,1,120,1,49.0,1
P04556,C01994,463.67,card,ICICI,network_error,7,2,1,60,1,72.0,1
P04557,C00870,330.87,card,HDFC,insufficient_funds,3,1,1,120,0,,1
P04558,C02881,2433.63,upi,Other,bank_declined,6,1,0,0,1,160.0,0
P04559,C01015,292.85,card,Axis,network_error,11,2,0,0,1,217.0,0
P04560,C01912,599.19,upi,Axis,bank_declined,3,2,0,0,0,,0
P04561,C00603,725.09,netbanking,HDFC,insufficient_funds,4,1,1,60,1,110.0,1
P04562,C01800,401.29,upi,HDFC,insufficient_funds,4,4,0,0,1,216.0,0
P04563,C00691,1093.81,netbanking,Axis,bank_declined,1,1,1,60,1,195.0,1
P04564,C00494,901.68,upi,ICICI,insufficient_funds,1,1,0,0,0,,0
P04565,C00490,151.3,card,SBI,insufficient_funds,0,0,0,0,0,,0
P04566,C02769,759.95,card,ICICI,timeout,6,1,0,0,1,169.0,0
P04567,C02557,1704.49,card,Other,insufficient_funds,8,3,1,10,1,139.0,1
P04568,C00390,289.04,card,Other,insufficient_funds,4,3,0,0,0,,0
P04569,C00295,187.88,card,SBI,insufficient_funds,4,1,0,0,0,,0
P04570,C01393,398.81,card,SBI,limit_exceeded,2,1,1,10,0,,1
P04571,C02844,481.78,card,ICICI,insufficient_funds,5,1,1,10,0,,1
P04572,C02913,503.72,upi,Axis,bank_declined,3,2,1,30,1,28.0,1
P04573,C01718,1025.62,upi,SBI,network_error,2,4,1,120,0,,1
P04574,C02597,303.14,netbanking,ICICI,limit_exceeded,4,4,0,0,1,184.0,0
P04575,C00649,714.58,card,ICICI,limit_exceeded,0,2,1,120,1,237.0,1
P04576,C01874,845.11,netbanking,Axis,insufficient_funds,2,0,1,120,0,,1
P04577,C00568,529.38,card,ICICI,insufficient_funds,9,6,0,0,0,,0
P04578,C02901,318.36,wallet,Other,bank_declined,5,3,1,30,0,,1
P04579,C02818,219.27,card,Axis,insufficient_funds,4,1,1,10,0,,1
P04580,C00445,168.14,netbanking,HDFC,limit_exceeded,3,2,0,0,0,,0
P04581,C00363,176.1,card,ICICI,timeout,3,3,1,30,0,,1
P04582,C02171,159.7,wallet,SBI,limit_exceeded,3,2,1,30,1,217.0,1
P04583,C01212,1432.59,netbanking,SBI,network_error,5,2,0,0,0,,0
P04584,C00742,434.05,upi,Axis,bank_declined,5,1,1,120,0,,1
P04585,C02042,2058.76,upi,SBI,network_error,3,0,1,30,0,,1
P04586,C00680,637.74,card,SBI,insufficient_funds,5,1,1,10,1,174.0,1
P04587,C02468,168.09,card,HDFC,bank_declined,6,0,1,10,1,97.0,1
P04588,C01643,428.94,card,SBI,limit_exceeded,3,2,1,10,0,,1
P04589,C01573,763.69,upi,Axis,network_error,4,1,0,0,1,202.0,0
P04590,C01359,612.58,card,Axis,insufficient_funds,3,1,1,10,0,,1
P04591,C02140,363.0,upi,Other,timeout,3,3,0,0,0,,0
P04592,C00063,917.79,upi,ICICI,insufficient_funds,4,2,0,0,0,,0
P04593,C02560,235.78,upi,ICICI,bank_declined,1,2,0,0,1,103.0,0
